Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14300|2016.1.18||电子商务|北美洲|C轮|300万美元|投资方未透露
https://www.itjuzi.com/investevents/14303|2016.1.18||旅游|亚洲|天使轮|100万美元|Aarin Capital
https://www.itjuzi.com/investevents/14255|2016.1.17||硬件|北美洲|F轮-上市前|1.65亿美元|Andreessen Horowitz,Kleiner Perkins Caufield & Byers,Sequoia Capital(红杉海外),SV Angel
https://www.itjuzi.com/investevents/14256|2016.1.17||企业服务|北美洲|A轮|810万美元|Andreessen Horowitz
https://www.itjuzi.com/investevents/14200|2016.1.15||企业服务|北美洲|C轮|4800万美元|Kleiner Perkins Caufield & Byers,Meritech Capital Partners,Sapphire Ventures,红点投资Redpoint Ventures
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14198|2016.1.15||企业服务|北美洲|E轮|9000万美元|Premji Invest,Baillie Gifford,Founders Circle Capital,Harmony Partners,Salesforce
https://www.itjuzi.com/investevents/14183|2016.1.14||房产服务|亚洲|种子轮|100万美元|500 Startups
https://www.itjuzi.com/investevents/14176|2016.1.14||汽车交通|亚洲|不明确|1.45亿美元|Temasek淡马锡,March Capital,Warburg Pincus(海外投资)
https://www.itjuzi.com/investevents/15411|2016.1.14||文化娱乐体育|北美洲|E轮|5000万美元|欢喜传媒
https://www.itjuzi.com/investevents/14174|2016.1.14||工具软件|欧洲|A轮|2500万美元|Kinnevik
https://www.itjuzi.com/investevents/14181|2016.1.14||电子商务|欧洲|种子轮|40万欧元|投资方未透露
https://www.itjuzi.com/investevents/14187|2016.1.14||硬件|北美洲|A轮|500万美元|Google Ventures
https://www.itjuzi.com/investevents/14170|2016.1.14||企业服务|北美洲|B轮|2200万美元|Bessemer Venture Partners
https://www.itjuzi.com/investevents/14160|2016.1.13||工具软件|欧洲|A轮|1300万美元|Wellington Partners
https://www.itjuzi.com/investevents/14166|2016.1.13||企业服务|北美洲|D轮|9450万美元|Iconiq Capital,Amplify Partners,Index Ventures,OpenView Venture Partners
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14158|2016.1.13||金融|欧洲|B轮|800万欧元|Acton Capital Partners
https://www.itjuzi.com/investevents/14161|2016.1.13||工具软件|欧洲|B轮|2500万美元|投资方未透露
https://www.itjuzi.com/investevents/14168|2016.1.13||旅游|欧洲|A轮|1500万美元|Partech Ventures
https://www.itjuzi.com/investevents/14159|2016.1.13||硬件|北美洲|D轮|6200万美元|Lux Capital
https://www.itjuzi.com/investevents/14164|2016.1.13||企业服务|北美洲|B轮|1000万美元|投资方未透露
https://www.itjuzi.com/investevents/14122|2016.1.12||文化娱乐体育|欧洲|不明确|3500万美元|投资方未透露
https://www.itjuzi.com/investevents/14126|2016.1.12||旅游|欧洲|战略投资|1.92亿美元|投资方未透露
https://www.itjuzi.com/investevents/14705|2016.1.11||硬件|北美洲|A轮|数千万美元|盛大集团/盛大资本
https://www.itjuzi.com/investevents/14108|2016.1.11||医疗健康|欧洲|C轮|900万美元|投资方未透露
https://www.itjuzi.com/investevents/14094|2016.1.10||电子商务|北美洲|B轮|800万美元|集富亚洲JAFCO
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14095|2016.1.10||文化娱乐体育|亚洲|A轮|1000万美元|SoftBank capital软银海外,Samsung Ventures三星,Golden Gate Ventures
https://www.itjuzi.com/investevents/14056|2016.1.8||金融|亚洲|种子轮|250万美元|Facebook,500 Startups,Lazena Investment
https://www.itjuzi.com/investevents/14061|2016.1.8||金融|大洋洲|种子轮|未透露|腾讯
https://www.itjuzi.com/investevents/14037|2016.1.8||医疗健康|北美洲|A轮|3500万美元|腾讯
https://www.itjuzi.com/investevents/14057|2016.1.8||硬件|北美洲|C轮|1650万美元|腾讯
https://www.itjuzi.com/investevents/14039|2016.1.8||旅游|亚洲|IPO上市|1.8亿美元|携程旅行网
https://www.itjuzi.com/investevents/14059|2016.1.8||SNS社交网络|北美洲|天使轮|175万美元|腾讯,Advancit Capital
https://www.itjuzi.com/investevents/14048|2016.1.8||游戏|北美洲|天使轮|451万美元|腾讯
https://www.itjuzi.com/investevents/14062|2016.1.8||汽车交通|北美洲|F轮-上市前|10亿美元|通用汽车,阿里巴巴,日本乐天Rakuten,滴滴出行-滴滴快的
https://www.itjuzi.com/investevents/14002|2016.1.6||企业服务|欧洲|B轮|3000万美元|Bessemer Venture Partners
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14003|2016.1.6||医疗健康|北美洲|A轮|1700万美元|Safeguard Scientist,Hyde Park Venture Partners,Arthur Ventures
https://www.itjuzi.com/investevents/14004|2016.1.6||文化娱乐体育|欧洲|天使轮|数千万人民币|投资方未透露
https://www.itjuzi.com/investevents/13845|2015.12.31||电子商务|亚洲|A轮|500万美元|投资方未透露
https://www.itjuzi.com/investevents/13832|2015.12.31||游戏|亚洲|IPO上市|未透露|投资方未透露
https://www.itjuzi.com/investevents/13844|2015.12.31||企业服务|北美洲|E轮|1750万美元|投资方未透露
https://www.itjuzi.com/investevents/13948|2015.12.26||文化娱乐体育|亚洲|A轮|850万美元|奥飞动漫
https://www.itjuzi.com/investevents/13740|2015.12.25||企业服务|北美洲|A轮|1230万美元|General Catalyst Partners,Bain Capital Ventures
https://www.itjuzi.com/investevents/13737|2015.12.25||广告营销|北美洲|A轮|2750万美元|投资方未透露
https://www.itjuzi.com/investevents/13723|2015.12.24||教育|欧洲|天使轮|180万美元|投资方未透露
https://www.itjuzi.com/investevents/13724|2015.12.24||汽车交通|亚洲|A轮|2000万美元|Lightspeed Venture Partners美国光速,Sequoia Capital(红杉海外)
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/13690|2015.12.22||企业服务|北美洲|B轮|2900万美元|Obvious Ventures,南方公园 South Park Ventures,远东 Far East Ventures,盛邦裕廊 Surbana Jurong Private Limited,Temasek淡马锡,DFJ德丰杰(全球),北极光 Borealis Ventures
https://www.itjuzi.com/investevents/13676|2015.12.21||医疗健康|北美洲|B轮|3300万美元|投资方未透露
https://www.itjuzi.com/investevents/13670|2015.12.21||企业服务|北美洲|C轮|5000万美元|投资方未透露
https://www.itjuzi.com/investevents/13662|2015.12.21||硬件|北美洲|种子轮|125万美元|盛大集团/盛大资本
https://www.itjuzi.com/investevents/13654|2015.12.21||医疗健康|北美洲|B轮|2200万美元|Samsung Ventures三星,Merck GHI Fund 默克全球健康创新基金,Adage Capital Management,Excel Venture Management,Alexandria Venture Investments,Hudson River Capital
https://www.itjuzi.com/investevents/13659|2015.12.21||本地生活|北美洲|种子轮|350万美元|Lowercase Capital,BoxGroup,SV Angel,Slow Ventures
https://www.itjuzi.com/investevents/13655|2015.12.21||金融|北美洲|种子轮|100万美元|投资方未透露
https://www.itjuzi.com/investevents/13628|2015.12.20||硬件|欧洲|C轮|未透露|投资方未透露
https://www.itjuzi.com/investevents/13589|2015.12.19||硬件|北美洲|A轮|1500万美元|Spark Capital,SV Angel,斯坦福Stanford
https://www.itjuzi.com/investevents/14570|2015.12.18||企业服务|亚洲|B轮|数千万美元|Summit Partners
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/13556|2015.12.18||本地生活|北美洲|D轮|4000万美元|投资方未透露
https://www.itjuzi.com/investevents/13527|2015.12.17||广告营销|欧洲|A轮|700万美元|Open Ocean Capital,HV Holtzbrinck Ventures,APUS
https://www.itjuzi.com/investevents/14706|2015.12.17||硬件|北美洲|B轮|1600万美元|Streamlined Ventures,FundersClub,盛大集团/盛大资本
https://www.itjuzi.com/investevents/13526|2015.12.17||医疗健康|北美洲|B轮|3500万美元|Athyrium Capital Management, LP,Sequoia Capital(红杉海外),First Round Capital
https://www.itjuzi.com/investevents/13536|2015.12.17||企业服务|欧洲|B轮|500万美元|IDInvest Partners,Aurinvest
https://www.itjuzi.com/investevents/13535|2015.12.17||企业服务|北美洲|天使轮|未透露|Volition Capital,Peninsula Ventures,Argosy Capital
https://www.itjuzi.com/investevents/13529|2015.12.17||工具软件|北美洲|A轮|800万美元|Emergence Capital Partners,Bloomberg Beta
https://www.itjuzi.com/investevents/13677|2015.12.17||企业服务|北美洲|A轮|550万美元|投资方未透露
https://www.itjuzi.com/investevents/13678|2015.12.17||金融|北美洲|B轮|1600万美元|投资方未透露
https://www.itjuzi.com/investevents/13530|2015.12.17||企业服务|亚洲|天使轮|未透露|投资方未透露
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/14703|2015.12.16||硬件|北美洲|天使轮|125万美元|盛大集团/盛大资本
https://www.itjuzi.com/investevents/13491|2015.12.16||硬件|亚洲|B轮|2200万美元|Walden Riverwood Ventures,Bessemer Venture Partners,Battery Ventures
https://www.itjuzi.com/investevents/13452|2015.12.15||企业服务|亚洲|B轮|1100万美元|Carmel Ventures
https://www.itjuzi.com/investevents/13458|2015.12.15||游戏|北美洲|战略投资|5980万美元|投资方未透露
https://www.itjuzi.com/investevents/13418|2015.12.14||企业服务|北美洲|B轮|3500万美元|Altpoint Ventures,Andreessen Horowitz,Data Collective
https://www.itjuzi.com/investevents/13426|2015.12.14||电子商务|亚洲|B轮|2500万美元|Tiger Global Management(老虎国外),Accel Partners,Flipkart
https://www.itjuzi.com/investevents/13414|2015.12.14||企业服务|北美洲|A+轮|2200万美元|投资方未透露
https://www.itjuzi.com/investevents/13415|2015.12.14||金融|亚洲|Pre-A轮|250万美元|投资方未透露
https://www.itjuzi.com/investevents/13422|2015.12.14||工具软件|亚洲|B轮|700万美元|投资方未透露
https://www.itjuzi.com/investevents/13428|2015.12.14||电子商务|亚洲|天使轮|500万美元|投资方未透露
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/13417|2015.12.14||教育|亚洲|A轮|300万美元|投资方未透露
https://www.itjuzi.com/investevents/13424|2015.12.14||企业服务|亚洲|A轮|300万美元|投资方未透露
https://www.itjuzi.com/investevents/13420|2015.12.14||企业服务|亚洲|不明确|1000万美元|CLSA 亚太恒富
https://www.itjuzi.com/investevents/13429|2015.12.14||教育|北美洲|种子轮|120万美元|投资方未透露
https://www.itjuzi.com/investevents/13379|2015.12.11||企业服务|北美洲|天使轮|420万美元|Data Collective,True Ventures
https://www.itjuzi.com/investevents/14683|2015.12.11||文化娱乐体育|亚洲|A轮|数百万美元|APUS
https://www.itjuzi.com/investevents/13381|2015.12.11||工具软件|北美洲|A轮|1700万美元|挚信资本,丹华资本Danhua Capital,线性资本LinearVenture
https://www.itjuzi.com/investevents/13392|2015.12.11||企业服务|北美洲|种子轮|300万美元|投资方未透露
https://www.itjuzi.com/investevents/13387|2015.12.11||企业服务|大洋洲|IPO上市|未透露|投资方未透露
https://www.itjuzi.com/investevents/13660|2015.12.10||金融|欧洲|种子轮|200万美元|SpeedInvest
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/13364|2015.12.10||汽车交通|欧洲|B轮|4500万美元|Goldman Sachs高盛(国外)
https://www.itjuzi.com/investevents/13365|2015.12.10||电子商务|欧洲|不明确|2700万美元|Accel Partners,Insight Venture Partners
https://www.itjuzi.com/investevents/13412|2015.12.10||电子商务|北美洲|天使轮|280万美元|Nexus Venture Partners
https://www.itjuzi.com/investevents/13345|2015.12.9||金融|北美洲|种子轮|1300万美元|Sequoia Capital(红杉海外)
https://www.itjuzi.com/investevents/13327|2015.12.9||企业服务|北美洲|D轮|3000万美元|Harmony Partners,Allegis Capital,Andreessen Horowitz,Battery Ventures,Cisco思科,汇丰银行HSBC
https://www.itjuzi.com/investevents/13322|2015.12.9||企业服务|北美洲|F轮-上市前|6500万美元|JPMorgan摩根大通
https://www.itjuzi.com/investevents/13326|2015.12.9||电子商务|大洋洲|C轮|1150万美元|Blue Sky Capital,Greycroft Partners,Khosla Ventures
https://www.itjuzi.com/investevents/13311|2015.12.8||汽车交通|欧洲|战略投资|1200万美元|投资方未透露
https://www.itjuzi.com/investevents/13279|2015.12.8||企业服务|北美洲|A轮|1000万美元|Andreessen Horowitz
https://www.itjuzi.com/investevents/14087|2015.12.8||企业服务|亚洲|C轮|1500万美元|阿里巴巴,General Electric,Jerusalem Venture Partners
Url|时间|公司|所属行业|地区|轮次|融资额|投资方
https://www.itjuzi.com/investevents/13254|2015.12.7||旅游|北美洲|种子轮|240万美元|Great Oaks Venture Capital,Baroda Ventures,Valence Ventures
https://www.itjuzi.com/investevents/13260|2015.12.7||企业服务|北美洲|A轮|500万美元|投资方未透露
https://www.itjuzi.com/investevents/13353|2015.12.7||工具软件|亚洲|A轮|520万美元|BlueRun Ventures
https://www.itjuzi.com/investevents/13267|2015.12.7||金融|北美洲|天使轮|100万美元|投资方未透露
https://www.itjuzi.com/investevents/13257|2015.12.6||硬件|北美洲|天使轮|650万美元|投资方未透露
https://www.itjuzi.com/investevents/13215|2015.12.5||企业服务|北美洲|B轮|2820万美元|Georgian Partners,FirstMark Capital,Felicis Ventures
